id,formattedAddress,addressLine1,addressLine2,city,state,stateFips,zipCode,county,countyFips,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,hoa/fee
"15237-Purpose-Ave,-El-Paso,-TX-79938","15237 Purpose Ave, El Paso, TX 79938",15237 Purpose Ave,,El Paso,TX,48,79938,El Paso,141,31.802529,-106.192889,Single Family,3,2,1537,5313,2025,
"15209-Purpose-Ave,-El-Paso,-TX-79938","15209 Purpose Ave, El Paso, TX 79938",15209 Purpose Ave,,El Paso,TX,48,79938,El Paso,141,31.802529,-106.192889,Single Family,4,2,1535,5227,2025,
"15205-Purpose-Ave,-El-Paso,-TX-79938","15205 Purpose Ave, El Paso, TX 79938",15205 Purpose Ave,,El Paso,TX,48,79938,El Paso,141,31.802529,-106.192889,Single Family,3,2,1527,5227,2025,
"15216-Imagine-Dr,-El-Paso,-TX-79938","15216 Imagine Dr, El Paso, TX 79938",15216 Imagine Dr,,El Paso,TX,48,79938,El Paso,141,31.803067,-106.19289,Single Family,3,1.5,1583,5227,2025,
"15220-Imagine-Dr,-El-Paso,-TX-79938","15220 Imagine Dr, El Paso, TX 79938",15220 Imagine Dr,,El Paso,TX,48,79938,El Paso,141,31.803067,-106.19289,Single Family,3,2,1527,5313,2025,
"15241-Purpose-Ave,-El-Paso,-TX-79938","15241 Purpose Ave, El Paso, TX 79938",15241 Purpose Ave,,El Paso,TX,48,79938,El Paso,141,31.802529,-106.192889,Single Family,4,2,1535,5227,2025,
"15252-Imagine-Dr,-El-Paso,-TX-79938","15252 Imagine Dr, El Paso, TX 79938",15252 Imagine Dr,,El Paso,TX,48,79938,El Paso,141,31.803067,-106.19289,Single Family,3,2,1527,5313,2025,
"15229-Purpose-Ave,-El-Paso,-TX-79938","15229 Purpose Ave, El Paso, TX 79938",15229 Purpose Ave,,El Paso,TX,48,79938,El Paso,141,31.802529,-106.192889,Single Family,4,1.5,1495,5313,2025,
"3620-Bob-Snead-Dr,-El-Paso,-TX-79938","3620 Bob Snead Dr, El Paso, TX 79938",3620 Bob Snead Dr,,El Paso,TX,48,79938,El Paso,141,31.801348,-106.190791,Single Family,4,2,1535,5612,2025,
"15248-Imagine-Dr,-El-Paso,-TX-79938","15248 Imagine Dr, El Paso, TX 79938",15248 Imagine Dr,,El Paso,TX,48,79938,El Paso,141,31.803067,-106.19289,Single Family,3,1.5,1583,5313,2025,
"15225-Purpose-Ave,-El-Paso,-TX-79938","15225 Purpose Ave, El Paso, TX 79938",15225 Purpose Ave,,El Paso,TX,48,79938,El Paso,141,31.802529,-106.192889,Single Family,4,2,1535,5227,2025,
"15232-Imagine-Dr,-El-Paso,-TX-79938","15232 Imagine Dr, El Paso, TX 79938",15232 Imagine Dr,,El Paso,TX,48,79938,El Paso,141,31.803067,-106.19289,Single Family,3,1.5,1583,5313,2025,
"15208-Imagine-Dr,-El-Paso,-TX-79938","15208 Imagine Dr, El Paso, TX 79938",15208 Imagine Dr,,El Paso,TX,48,79938,El Paso,141,31.803067,-106.19289,Single Family,4,2,1535,5227,2025,
"3616-Bob-Snead-Dr,-El-Paso,-TX-79938","3616 Bob Snead Dr, El Paso, TX 79938",3616 Bob Snead Dr,,El Paso,TX,48,79938,El Paso,141,31.801348,-106.190791,Single Family,4,2,1495,5663,2025,
"15221-Purpose-Ave,-El-Paso,-TX-79938","15221 Purpose Ave, El Paso, TX 79938",15221 Purpose Ave,,El Paso,TX,48,79938,El Paso,141,31.802523,-106.192223,Single Family,3,2.5,1527,5227,2025,
"15212-Imagine-Dr,-El-Paso,-TX-79938","15212 Imagine Dr, El Paso, TX 79938",15212 Imagine Dr,,El Paso,TX,48,79938,El Paso,141,31.803067,-106.19289,Single Family,4,1.5,1495,5227,2025,
"15213-Purpose-Ave,-El-Paso,-TX-79938","15213 Purpose Ave, El Paso, TX 79938",15213 Purpose Ave,,El Paso,TX,48,79938,El Paso,141,31.802529,-106.192889,Single Family,4,2,1495,5227,2025,
"15244-Imagine-Dr,-El-Paso,-TX-79938","15244 Imagine Dr, El Paso, TX 79938",15244 Imagine Dr,,El Paso,TX,48,79938,El Paso,141,31.803067,-106.19289,Single Family,4,1.5,1495,5227,2025,
"15204-Concentrate-Ave,-El-Paso,-TX-79938","15204 Concentrate Ave, El Paso, TX 79938",15204 Concentrate Ave,,El Paso,TX,48,79938,El Paso,141,31.805529,-106.192019,Single Family,4,2,1841,5335,2025,
"15212-Concentrate-Ave,-El-Paso,-TX-79938","15212 Concentrate Ave, El Paso, TX 79938",15212 Concentrate Ave,,El Paso,TX,48,79938,El Paso,141,31.805565,-106.191762,Single Family,3,2,1448,5227,2025,
"15208-Concentrate-Ave,-El-Paso,-TX-79938","15208 Concentrate Ave, El Paso, TX 79938",15208 Concentrate Ave,,El Paso,TX,48,79938,El Paso,141,31.805556,-106.19188,Single Family,3,2,1723,5227,2025,
"15004-Composition-Ave,-El-Paso,-TX-79938","15004 Composition Ave, El Paso, TX 79938",15004 Composition Ave,,El Paso,TX,48,79938,El Paso,141,31.804601,-106.198774,Single Family,3,2,1901,5390,2025,
"3808-Object-Pl,-El-Paso,-TX-79938","3808 Object Pl, El Paso, TX 79938",3808 Object Pl,,El Paso,TX,48,79938,El Paso,141,31.811494,-106.19354,Single Family,4,2.5,2050,6098,2025,
"15321-Promise-Ct,-El-Paso,-TX-79938","15321 Promise Ct, El Paso, TX 79938",15321 Promise Ct,,El Paso,TX,48,79938,El Paso,141,31.806299,-106.197591,Single Family,5,3,2150,5663,2025,
"3816-Object-Pl,-El-Paso,-TX-79938","3816 Object Pl, El Paso, TX 79938",3816 Object Pl,,El Paso,TX,48,79938,El Paso,141,31.806223,-106.19801,Single Family,5,2.5,2704,6098,2025,
"3857-Surmise-St,-El-Paso,-TX-79938","3857 Surmise St, El Paso, TX 79938",3857 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.803644,-106.199081,Single Family,5,2.5,2704,5663,2025,
"3872-Aspiration-Ct,-El-Paso,-TX-79938","3872 Aspiration Ct, El Paso, TX 79938",3872 Aspiration Ct,,El Paso,TX,48,79938,El Paso,141,31.809081,-106.190486,Single Family,4,3,2275,6098,2025,
"3856-Aspiration-Ct,-El-Paso,-TX-79938","3856 Aspiration Ct, El Paso, TX 79938",3856 Aspiration Ct,,El Paso,TX,48,79938,El Paso,141,31.806724,-106.196561,Single Family,5,3,2150,6098,2025,
"3868-Object-Ct,-El-Paso,-TX-79938","3868 Object Ct, El Paso, TX 79938",3868 Object Ct,,El Paso,TX,48,79938,El Paso,141,31.805953,-106.197685,Single Family,4,2.5,2050,6098,2025,
"3832-Object-St,-El-Paso,-TX-79938","3832 Object St, El Paso, TX 79938",3832 Object St,,El Paso,TX,48,79938,El Paso,141,31.80902,-106.193882,Single Family,4,2.5,2350,5227,2025,
"3805-Peak-Pl,-El-Paso,-TX-79938","3805 Peak Pl, El Paso, TX 79938",3805 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.805675,-106.196192,Single Family,5,3,2440,6098,2025,
"3881-Surmise-St,-El-Paso,-TX-79938","3881 Surmise St, El Paso, TX 79938",3881 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.803644,-106.19908,Single Family,5,3,2250,5663,2025,
"3808-Trace-Pl,-El-Paso,-TX-79938","3808 Trace Pl, El Paso, TX 79938",3808 Trace Pl,,El Paso,TX,48,79938,El Paso,141,31.812242,-106.195519,Single Family,6,4.5,3278,6098,2025,
"3841-Surmise-St,-El-Paso,-TX-79938","3841 Surmise St, El Paso, TX 79938",3841 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.803644,-106.19908,Single Family,5,3,2250,5663,2025,
"3856-Object-Pl,-El-Paso,-TX-79938","3856 Object Pl, El Paso, TX 79938",3856 Object Pl,,El Paso,TX,48,79938,El Paso,141,31.802065,-106.194187,Single Family,4,3,2048,5663,2025,
"3861-Bubble-Pl,-El-Paso,-TX-79938","3861 Bubble Pl, El Paso, TX 79938",3861 Bubble Pl,,El Paso,TX,48,79938,El Paso,141,31.80639,-106.195909,Single Family,5,3,2485,6098,2025,
"3860-Surmise-St,-El-Paso,-TX-79938","3860 Surmise St, El Paso, TX 79938",3860 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.803646,-106.1991,Single Family,5,2.5,2704,5227,2025,
"3801-Peak-Pl,-El-Paso,-TX-79938","3801 Peak Pl, El Paso, TX 79938",3801 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.804475,-106.196223,Single Family,6,4.5,3278,6098,2025,
"3873-Surmise-St,-El-Paso,-TX-79938","3873 Surmise St, El Paso, TX 79938",3873 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.803647,-106.199101,Single Family,5,2.5,2704,5663,2025,
"15337-Promise-Ct,-El-Paso,-TX-79938","15337 Promise Ct, El Paso, TX 79938",15337 Promise Ct,,El Paso,TX,48,79938,El Paso,141,31.808274,-106.194535,Single Family,5,3,2150,5663,2025,
"3884-Surmise-St,-El-Paso,-TX-79938","3884 Surmise St, El Paso, TX 79938",3884 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.803646,-106.1991,Single Family,3,2,1650,5227,2025,
"3812-Object,-El-Paso,-TX-79938","3812 Object, El Paso, TX 79938",3812 Object,,El Paso,TX,48,79938,El Paso,141,31.803649,-106.199101,Single Family,5,3,2150,5227,2025,
"3849-Surmise-St,-El-Paso,-TX-79938","3849 Surmise St, El Paso, TX 79938",3849 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.806063,-106.199111,Single Family,4,2,2048,5663,2025,
"15361-Promise-Ct,-El-Paso,-TX-79938","15361 Promise Ct, El Paso, TX 79938",15361 Promise Ct,,El Paso,TX,48,79938,El Paso,141,31.806053,-106.197248,Single Family,4,2.5,2050,5663,2025,
"3865-Surmise-St,-El-Paso,-TX-79938","3865 Surmise St, El Paso, TX 79938",3865 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.806035,-106.199165,Single Family,5,3,2250,5663,2025,
"3804-Trace-Ct,-El-Paso,-TX-79938","3804 Trace Ct, El Paso, TX 79938",3804 Trace Ct,,El Paso,TX,48,79938,El Paso,141,31.811249,-106.197853,Single Family,4,3,2840,10890,2025,
"3840-Object-Pl,-El-Paso,-TX-79938","3840 Object Pl, El Paso, TX 79938",3840 Object Pl,,El Paso,TX,48,79938,El Paso,141,31.807988,-106.18767,Single Family,4,2,1935,6534,2025,
"3852-Object-Pl,-El-Paso,-TX-79938","3852 Object Pl, El Paso, TX 79938",3852 Object Pl,,El Paso,TX,48,79938,El Paso,141,31.801006,-106.208748,Single Family,4,2.5,2050,5663,2025,
"3896-Surmise-St,-El-Paso,-TX-79938","3896 Surmise St, El Paso, TX 79938",3896 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.803647,-106.199101,Single Family,4,3,1935,5663,2025,
"3860-Aspiration-Dr,-El-Paso,-TX-79938","3860 Aspiration Dr, El Paso, TX 79938",3860 Aspiration Dr,,El Paso,TX,48,79938,El Paso,141,31.80908,-106.190443,Single Family,5,3.5,2704,6098,2025,
"15349-Promise-Dr,-El-Paso,-TX-79938","15349 Promise Dr, El Paso, TX 79938",15349 Promise Dr,,El Paso,TX,48,79938,El Paso,141,31.804052,-106.195002,Single Family,5,3.5,2704,5738,2025,
"3857-Bubble,-El-Paso,-TX-79938","3857 Bubble, El Paso, TX 79938",3857 Bubble,,El Paso,TX,48,79938,El Paso,141,31.808795,-106.19475,Single Family,5,3,2150,5227,2025,
"3873-Bubble-Pl,-El-Paso,-TX-79938","3873 Bubble Pl, El Paso, TX 79938",3873 Bubble Pl,,El Paso,TX,48,79938,El Paso,141,31.808533,-106.189501,Single Family,5,3,2485,5663,2025,
"3861-Surmise-Ave,-El-Paso,-TX-79938","3861 Surmise Ave, El Paso, TX 79938",3861 Surmise Ave,,El Paso,TX,48,79938,El Paso,141,31.803647,-106.199101,Single Family,5,3,2150,5663,2025,
"15369-Promise-Ct,-El-Paso,-TX-79938","15369 Promise Ct, El Paso, TX 79938",15369 Promise Ct,,El Paso,TX,48,79938,El Paso,141,31.80445,-106.20142,Single Family,5,3.5,2348,12632,2025,
"3885-Surmise-St,-El-Paso,-TX-79938","3885 Surmise St, El Paso, TX 79938",3885 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.803648,-106.199101,Single Family,4,3,2048,5663,2025,
"3849-Bubble-Pl,-El-Paso,-TX-79938","3849 Bubble Pl, El Paso, TX 79938",3849 Bubble Pl,,El Paso,TX,48,79938,El Paso,141,31.808526,-106.208222,Single Family,5,3,2485,6098,2025,
"15213-Apex-Ct,-El-Paso,-TX-79938","15213 Apex Ct, El Paso, TX 79938",15213 Apex Ct,,El Paso,TX,48,79938,El Paso,141,31.799551,-106.192151,Single Family,4,1,1675,5227,2025,
"38528-Object-Pl,-El-Paso,-TX-79938","38528 Object Pl, El Paso, TX 79938",38528 Object Pl,,El Paso,TX,48,79938,El Paso,141,31.805289,-106.201879,Single Family,4,3,2048,5663,2025,
"3824-Object-Pl,-El-Paso,-TX-79938","3824 Object Pl, El Paso, TX 79938",3824 Object Pl,,El Paso,TX,48,79938,El Paso,141,31.8047,-106.198091,Single Family,5,3,2150,5663,2025,
"3876-Aspiration-Pl,-El-Paso,-TX-79938","3876 Aspiration Pl, El Paso, TX 79938",3876 Aspiration Pl,,El Paso,TX,48,79938,El Paso,141,31.810953,-106.191963,Single Family,5,3,2485,6098,2025,
"3877-Bubble-Pl,-El-Paso,-TX-79938","3877 Bubble Pl, El Paso, TX 79938",3877 Bubble Pl,,El Paso,TX,48,79938,El Paso,141,31.799248,-106.195999,Single Family,5,3,2150,6534,2025,
"3809-Trace-Dr,-El-Paso,-TX-79938","3809 Trace Dr, El Paso, TX 79938",3809 Trace Dr,,El Paso,TX,48,79938,El Paso,141,31.800793,-106.20085,Single Family,5,3.5,2704,6016,2025,
"3872-Surmise-St,-El-Paso,-TX-79938","3872 Surmise St, El Paso, TX 79938",3872 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.803648,-106.199101,Single Family,4,3,1935,5227,2025,
"15333-Promise-Ct,-El-Paso,-TX-79938","15333 Promise Ct, El Paso, TX 79938",15333 Promise Ct,,El Paso,TX,48,79938,El Paso,141,31.860517,-106.071041,Single Family,5,2.5,2704,5663,2025,
"3888-Surmise-St,-El-Paso,-TX-79938","3888 Surmise St, El Paso, TX 79938",3888 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.804827,-106.199179,Single Family,4,2,1550,4792,2025,
"3868-Aspiration-St,-El-Paso,-TX-79938","3868 Aspiration St, El Paso, TX 79938",3868 Aspiration St,,El Paso,TX,48,79938,El Paso,141,31.809368,-106.193385,Single Family,4,2.5,2050,6098,2025,
"3844-Aspiration-St,-El-Paso,-TX-79938","3844 Aspiration St, El Paso, TX 79938",3844 Aspiration St,,El Paso,TX,48,79938,El Paso,141,31.807772,-106.191922,Single Family,4,2.5,2050,5663,2025,
"3853-Bubble-Pl,-El-Paso,-TX-79938","3853 Bubble Pl, El Paso, TX 79938",3853 Bubble Pl,,El Paso,TX,48,79938,El Paso,141,31.822437,-106.225187,Single Family,4,2.5,2050,6098,2025,
"3864-Surmise-St,-El-Paso,-TX-79938","3864 Surmise St, El Paso, TX 79938",3864 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.805238,-106.199115,Single Family,4,2,1550,4792,2025,
"3872-Object-Pl,-El-Paso,-TX-79938","3872 Object Pl, El Paso, TX 79938",3872 Object Pl,,El Paso,TX,48,79938,El Paso,141,31.810085,-106.193549,Single Family,5,2.5,2704,5227,2025,
"3848-Object-Pl,-El-Paso,-TX-79938","3848 Object Pl, El Paso, TX 79938",3848 Object Pl,,El Paso,TX,48,79938,El Paso,141,31.83154,-106.187532,Single Family,5,2.5,2704,6098,2025,
"3820-Object-Pl,-El-Paso,-TX-79938","3820 Object Pl, El Paso, TX 79938",3820 Object Pl,,El Paso,TX,48,79938,Hudspeth,229,31.817677,-105.959941,Single Family,4,2.5,1850,6098,2025,
"3856-Surmise-St,-El-Paso,-TX-79938","3856 Surmise St, El Paso, TX 79938",3856 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.811638,-106.198857,Single Family,3,2,1650,5227,2025,
"15365-Promise-Ct,-El-Paso,-TX-79938","15365 Promise Ct, El Paso, TX 79938",15365 Promise Ct,,El Paso,TX,48,79938,El Paso,141,31.809039,-106.193786,Single Family,6,4.5,3278,6098,2025,
"15341-Promise-Ct,-El-Paso,-TX-79938","15341 Promise Ct, El Paso, TX 79938",15341 Promise Ct,,El Paso,TX,48,79938,El Paso,141,31.810816,-106.192884,Single Family,4,2.5,2050,6098,2025,
"3852-Aspiration-Pl,-El-Paso,-TX-79938","3852 Aspiration Pl, El Paso, TX 79938",3852 Aspiration Pl,,El Paso,TX,48,79938,El Paso,141,31.811633,-106.194606,Single Family,5,3,2485,6098,2025,
"3860-Object-Pl,-El-Paso,-TX-79938","3860 Object Pl, El Paso, TX 79938",3860 Object Pl,,El Paso,TX,48,79938,El Paso,141,31.825706,-106.188905,Single Family,5,3,2250,6098,2025,
"3893-Surmise-St,-El-Paso,-TX-79938","3893 Surmise St, El Paso, TX 79938",3893 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.806786,-106.197374,Single Family,5,3,2150,5227,2025,
"3864-Object,-El-Paso,-TX-79938","3864 Object, El Paso, TX 79938",3864 Object,,El Paso,TX,48,79938,El Paso,141,31.809055,-106.196611,Single Family,5,3,2150,5227,2025,
"3809-Peak-Pl,-El-Paso,-TX-79938","3809 Peak Pl, El Paso, TX 79938",3809 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.805654,-106.196203,Single Family,5,3,2485,5227,2025,
"3877-Surmise-St,-El-Paso,-TX-79938","3877 Surmise St, El Paso, TX 79938",3877 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.803642,-106.199082,Single Family,5,3,2150,4792,2025,
"15357-Promise-Ct,-El-Paso,-TX-79938","15357 Promise Ct, El Paso, TX 79938",15357 Promise Ct,,El Paso,TX,48,79938,El Paso,141,31.823186,-106.223476,Single Family,5,3,2150,4792,2025,
"3853-Surmise-St,-El-Paso,-TX-79938","3853 Surmise St, El Paso, TX 79938",3853 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.803642,-106.199082,Single Family,5,2.5,2250,4792,2025,
"3813-Trace-Pl,-El-Paso,-TX-79938","3813 Trace Pl, El Paso, TX 79938",3813 Trace Pl,,El Paso,TX,48,79938,Hudspeth,229,31.828039,-105.962656,Single Family,5,3.5,3400,6098,2025,
"3865-Bubble-Pl,-El-Paso,-TX-79938","3865 Bubble Pl, El Paso, TX 79938",3865 Bubble Pl,,El Paso,TX,48,79938,El Paso,141,31.802598,-106.215574,Single Family,4,3,2275,5227,2025,
"15221-Apex-Ct,-El-Paso,-TX-79938","15221 Apex Ct, El Paso, TX 79938",15221 Apex Ct,,El Paso,TX,48,79938,El Paso,141,31.7996,-106.191936,Single Family,3,1,1321,5227,2025,
"15220-Target-Ave,-El-Paso,-TX-79938","15220 Target Ave, El Paso, TX 79938",15220 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.807683,-106.193153,Single Family,3,3,1599,5227,2025,
"15168-Target-Ave,-El-Paso,-TX-79938","15168 Target Ave, El Paso, TX 79938",15168 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.807781,-106.193726,Single Family,3,3,1599,5227,2025,
"15228-Target-Ave,-El-Paso,-TX-79938","15228 Target Ave, El Paso, TX 79938",15228 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.80772,-106.193535,Single Family,4,3,1599,6098,2025,
"15229-Steer-Dr,-El-Paso,-TX-79938","15229 Steer Dr, El Paso, TX 79938",15229 Steer Dr,,El Paso,TX,48,79938,El Paso,141,31.807121,-106.193364,Single Family,3,3,1599,5227,2025,
"15241-Steer-Dr,-El-Paso,-TX-79938","15241 Steer Dr, El Paso, TX 79938",15241 Steer Dr,,El Paso,TX,48,79938,El Paso,141,31.807164,-106.192866,Single Family,4,3,1599,6098,2025,
"15204-Target-Ave,-El-Paso,-TX-79938","15204 Target Ave, El Paso, TX 79938",15204 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.807093,-106.192901,Single Family,4,3,1599,5227,2025,
"15176-Target-Ave,-El-Paso,-TX-79938","15176 Target Ave, El Paso, TX 79938",15176 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.807674,-106.192586,Single Family,3,2,1371,5412,2025,
"15237-Steer-Dr,-El-Paso,-TX-79938","15237 Steer Dr, El Paso, TX 79938",15237 Steer Dr,,El Paso,TX,48,79938,El Paso,141,31.8071,-106.19293,Single Family,3,2,1371,5412,2025,
"15200-Target-Ave,-El-Paso,-TX-79938","15200 Target Ave, El Paso, TX 79938",15200 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.807752,-106.192917,Single Family,4,2,1487,5227,2025,
"15172-Target-Ave,-El-Paso,-TX-79938","15172 Target Ave, El Paso, TX 79938",15172 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.807572,-106.193422,Single Family,4,2,1397,5227,2025,
"15216-Target-Ave,-El-Paso,-TX-79938","15216 Target Ave, El Paso, TX 79938",15216 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.807432,-106.192849,Single Family,4,2,1487,5227,2025,
"15221-Steer-Dr,-El-Paso,-TX-79938","15221 Steer Dr, El Paso, TX 79938",15221 Steer Dr,,El Paso,TX,48,79938,El Paso,141,31.807119,-106.192876,Single Family,3,2,1371,5412,2025,
"15233-Steer-Dr,-El-Paso,-TX-79938","15233 Steer Dr, El Paso, TX 79938",15233 Steer Dr,,El Paso,TX,48,79938,El Paso,141,31.807073,-106.192597,Single Family,3,2,1499,5227,2025,
"15224-Target-Ave,-El-Paso,-TX-79938","15224 Target Ave, El Paso, TX 79938",15224 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.807734,-106.192953,Single Family,4,2,1397,5227,2025,
"15225-Steer-Dr,-El-Paso,-TX-79938","15225 Steer Dr, El Paso, TX 79938",15225 Steer Dr,,El Paso,TX,48,79938,El Paso,141,31.807006,-106.192798,Single Family,4,2,1487,5227,2025,
"15212-Target-Ave,-El-Paso,-TX-79938","15212 Target Ave, El Paso, TX 79938",15212 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.807677,-106.193135,Single Family,3,2,1371,5412,2025,
"15156-Target-Ave,-El-Paso,-TX-79938","15156 Target Ave, El Paso, TX 79938",15156 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.807364,-106.192663,Single Family,4,2,1397,5474,2025,
"15164-Target-Ave,-El-Paso,-TX-79938","15164 Target Ave, El Paso, TX 79938",15164 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.807781,-106.193102,Single Family,4,2,1487,5227,2025,
"15208-Target-Ave,-El-Paso,-TX-79938","15208 Target Ave, El Paso, TX 79938",15208 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.807625,-106.192977,Single Family,4,2,1397,5412,2025,
"15160-Target-Ave,-El-Paso,-TX-79938","15160 Target Ave, El Paso, TX 79938",15160 Target Ave,,El Paso,TX,48,79938,El Paso,141,31.807368,-106.192686,Single Family,3,2,1371,5412,2025,
"14274-Kayla-Mia-Dr,-El-Paso,-TX-79938","14274 Kayla Mia Dr, El Paso, TX 79938",14274 Kayla Mia Dr,,El Paso,TX,48,79938,El Paso,141,31.825807,-106.244635,Single Family,3,2,1371,4792,2025,
"14319-Armando-Silva-Dr,-El-Paso,-TX-79938","14319 Armando Silva Dr, El Paso, TX 79938",14319 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825196,-106.243205,Single Family,3,2,1371,4356,2025,
"14275-Armando-Silva-Dr,-El-Paso,-TX-79938","14275 Armando Silva Dr, El Paso, TX 79938",14275 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825223,-106.244524,Single Family,3,2,1371,4356,2025,
"14347-Armando-Silva-Dr,-El-Paso,-TX-79938","14347 Armando Silva Dr, El Paso, TX 79938",14347 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825251,-106.24211,Single Family,3,2,1371,4745,2025,
"14270-Kayla-Mia-Dr,-El-Paso,-TX-79938","14270 Kayla Mia Dr, El Paso, TX 79938",14270 Kayla Mia Dr,,El Paso,TX,48,79938,El Paso,141,31.825807,-106.244688,Single Family,4,2,1338,4792,2025,
"14343-Armando-Silva-Dr,-El-Paso,-TX-79938","14343 Armando Silva Dr, El Paso, TX 79938",14343 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825196,-106.242327,Single Family,4,2,1425,6534,2025,
"14327-Armando-Silva-Dr,-El-Paso,-TX-79938","14327 Armando Silva Dr, El Paso, TX 79938",14327 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825214,-106.243001,Single Family,4,2,1309,4356,2025,
"14271-Armando-Silva-Dr,-El-Paso,-TX-79938","14271 Armando Silva Dr, El Paso, TX 79938",14271 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825214,-106.244717,Single Family,4,2,1338,4305,2025,
"14278-Kayla-Mia-Dr,-El-Paso,-TX-79938","14278 Kayla Mia Dr, El Paso, TX 79938",14278 Kayla Mia Dr,,El Paso,TX,48,79938,El Paso,141,31.825798,-106.244592,Single Family,3,2,1136,4664,2025,
"14287-Armando-Silva-Dr,-El-Paso,-TX-79938","14287 Armando Silva Dr, El Paso, TX 79938",14287 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825241,-106.244041,Single Family,4,2,1309,4356,2025,
"14323-Armando-Silva-Dr,-El-Paso,-TX-79938","14323 Armando Silva Dr, El Paso, TX 79938",14323 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825251,-106.243387,Single Family,3,2,1136,4305,2025,
"14331-Armando-Silva-Dr,-El-Paso,-TX-79938","14331 Armando Silva Dr, El Paso, TX 79938",14331 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825214,-106.242786,Single Family,4,2,1338,4305,2025,
"14258-Kayla-Mia-Dr,-El-Paso,-TX-79938","14258 Kayla Mia Dr, El Paso, TX 79938",14258 Kayla Mia Dr,,El Paso,TX,48,79938,El Paso,141,31.825835,-106.245139,Single Family,4,2,1309,5778,2025,
"14282-Kayla-Mia-Dr,-El-Paso,-TX-79938","14282 Kayla Mia Dr, El Paso, TX 79938",14282 Kayla Mia Dr,,El Paso,TX,48,79938,El Paso,141,31.825817,-106.244592,Single Family,4,2,1309,4792,2025,
"14307-Armando-Silva-Dr,-El-Paso,-TX-79938","14307 Armando Silva Dr, El Paso, TX 79938",14307 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825223,-106.243559,Single Family,4,2,1309,4356,2025,
"15212-Gauge-Ct,-El-Paso,-TX-79938","15212 Gauge Ct, El Paso, TX 79938",15212 Gauge Ct,,El Paso,TX,48,79938,El Paso,141,31.798401,-106.192378,Single Family,3,2,1317,5663,2025,
"14262-Kayla-Mia-Dr,-El-Paso,-TX-79938","14262 Kayla Mia Dr, El Paso, TX 79938",14262 Kayla Mia Dr,,El Paso,TX,48,79938,El Paso,141,31.825686,-106.241602,Single Family,3,2,1136,4664,2025,
"14267-Armando-Silva-Dr,-El-Paso,-TX-79938","14267 Armando Silva Dr, El Paso, TX 79938",14267 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825222,-106.244795,Single Family,3,2,1117,4305,2025,
"14303-Armando-Silva-Dr,-El-Paso,-TX-79938","14303 Armando Silva Dr, El Paso, TX 79938",14303 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825214,-106.243655,Single Family,3,2,1371,4356,2025,
